@relation ADM2-weka.filters.unsupervised.attribute.Remove-R1

@attribute at1 numeric
@attribute at2 numeric
@attribute at3 numeric
@attribute at4 numeric
@attribute at5 numeric
@attribute at6 numeric
@attribute at7 numeric
@attribute at8 numeric
@attribute at9 numeric
@attribute at10 numeric
@attribute at11 numeric
@attribute at12 numeric
@attribute at13 numeric
@attribute at14 numeric
@attribute at15 numeric
@attribute at16 numeric
@attribute at17 numeric
@attribute at18 numeric
@attribute at19 numeric
@attribute at20 numeric
@attribute at21 numeric
@attribute at22 numeric
@attribute at23 numeric
@attribute class {APROVADO,REPROVADO}

@data
53,0,0,0,8,69,0,1,1,0,0,0,9,9,0,10,1,1,1,2,1,2,15,APROVADO
1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,APROVADO
21,0,0,0,3,52,0,0,0,0,0,0,1,1,1,13,1,1,2,4,1,0,4,APROVADO
155,0,0,0,11,235,0,1,1,1,0,0,3,7,13,10,1,1,1,2,1,2,49,APROVADO
2,0,0,0,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,REPROVADO
57,0,0,0,5,101,0,1,2,0,0,0,4,1,1,10,1,1,1,2,1,1,20,APROVADO
11,0,0,0,0,28,0,1,1,0,0,0,2,1,0,18,1,1,3,3,1,4,14,APROVADO
1,0,0,0,0,5,0,1,1,0,0,0,2,1,0,0,0,0,0,0,0,0,7,REPROVADO
36,0,4,0,3,20,0,1,1,0,0,0,2,1,1,0,0,0,0,0,0,0,28,APROVADO
4,0,0,0,2,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,5,REPROVADO
34,0,0,0,17,24,0,1,1,0,0,0,5,5,2,0,0,0,0,0,0,2,12,APROVADO
1,0,0,0,1,3,0,1,1,0,0,0,3,2,0,0,0,0,0,0,0,1,1,APROVADO
27,0,0,0,5,57,0,1,1,0,0,0,2,3,3,0,0,0,0,0,0,0,20,REPROVADO
40,0,0,0,15,45,0,1,1,0,0,0,5,2,1,0,0,0,0,0,0,0,7,REPROVADO
15,0,0,0,6,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,APROVADO
5,0,0,0,0,1,0,1,1,0,0,0,2,1,0,0,0,0,0,0,0,0,0,REPROVADO
23,0,0,0,22,43,0,1,1,0,0,0,2,1,1,0,0,0,0,0,0,2,17,APROVADO
3,0,0,0,4,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,REPROVADO
91,0,0,0,17,91,0,1,1,0,0,0,3,1,7,0,0,0,0,0,0,0,11,APROVADO
21,0,0,0,2,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,REPROVADO
55,0,0,0,2,96,0,1,1,0,0,0,5,3,3,0,0,0,0,0,0,2,54,REPROVADO
27,0,0,0,1,60,0,1,1,0,0,0,4,3,4,0,0,0,0,0,0,0,17,REPROVADO
7,0,0,0,4,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,REPROVADO
12,0,0,0,0,12,0,0,1,0,1,0,3,3,0,0,0,0,0,0,0,0,6,APROVADO
23,0,0,0,0,37,0,1,1,0,0,0,3,3,0,0,0,0,0,0,0,0,13,APROVADO
55,0,0,0,2,163,0,1,1,0,0,0,4,3,0,0,0,0,0,0,0,2,14,APROVADO
55,0,0,0,2,163,0,1,1,0,0,0,4,3,0,0,0,0,0,0,0,2,14,APROVADO
13,0,0,0,53,37,0,1,1,0,0,0,3,3,0,0,0,0,0,0,0,1,26,REPROVADO
46,0,0,0,21,51,0,1,2,0,0,0,2,2,1,0,0,0,0,0,0,3,26,APROVADO
53,0,1,0,6,112,0,1,1,0,0,0,4,6,3,0,0,0,0,0,0,13,25,APROVADO
44,0,0,0,0,47,0,1,1,0,0,0,3,3,5,0,0,0,0,0,0,0,3,APROVADO
44,0,0,0,0,47,0,1,1,0,0,0,3,3,5,0,0,0,0,0,0,0,3,APROVADO
